target_id,colors
XM_015825575.1,grey60
XM_015825578.1,salmon
XM_015825580.1,greenyellow
XM_015825584.1,blue
XM_015825585.1,green
XM_015825586.1,blue
XM_015825587.1,turquoise
XM_015825591.1,blue
XM_015825593.1,green
XM_015825594.1,grey60
XM_015825595.1,darkred
XM_015825597.1,turquoise
XM_015825599.1,greenyellow
XM_015825600.1,greenyellow
XM_015825601.1,turquoise
XM_015825604.1,blue
XM_015825605.1,darkgreen
XM_015825606.2,blue
XM_015825607.2,turquoise
XM_015825611.1,salmon
XM_015825613.1,purple
XM_015825614.1,grey60
XM_015825616.1,grey60
XM_015825617.1,red
XM_015825618.1,blue
XM_015825619.1,turquoise
XM_015825620.1,cyan
XM_015825621.1,grey60
XM_015825623.1,grey60
XM_015825625.1,turquoise
XM_015825626.1,green
XM_015825627.2,salmon
XM_015825628.2,blue
XM_015825629.2,red
XM_015825630.1,turquoise
XM_015825631.1,turquoise
XM_015825632.1,grey60
XM_015825633.1,lightgreen
XM_015825634.1,blue
XM_015825635.1,black
XM_015825638.1,grey60
XM_015825639.1,darkred
XM_015825640.2,black
XM_015825641.1,turquoise
XM_015825643.1,turquoise
XM_015825644.2,green
XM_015825645.1,green
XM_015825650.2,turquoise
XM_015825651.1,greenyellow
XM_015825652.1,red
XM_015825653.1,blue
XM_015825654.1,turquoise
XM_015825655.1,blue
XM_015825656.1,blue
XM_015825657.1,lightgreen
XM_015825658.1,cyan
XM_015825659.1,cyan
XM_015825661.1,blue
XM_015825666.1,darkred
XM_015825667.1,blue
XM_015825669.1,greenyellow
XM_015825670.1,greenyellow
XM_015825673.1,blue
XM_015825676.1,greenyellow
XM_015825677.1,cyan
XM_015825678.1,red
XM_015825679.1,black
XM_015825680.1,turquoise
XM_015825681.2,purple
XM_015825685.1,royalblue
XM_015825686.1,turquoise
XM_015825688.2,red
XM_015825694.1,blue
XM_015825701.2,red
XM_015825702.1,greenyellow
XM_015825705.2,lightcyan
XM_015825708.1,blue
XM_015825709.1,turquoise
XM_015825711.1,black
XM_015825715.1,turquoise
XM_015825716.1,cyan
XM_015825717.1,red
XM_015825718.2,blue
XM_015825719.1,lightgreen
XM_015825721.1,grey60
XM_015825723.1,turquoise
XM_015825728.1,turquoise
XM_015825729.1,purple
XM_015825732.1,greenyellow
XM_015825733.1,greenyellow
XM_015825734.1,lightgreen
XM_015825735.1,green
XM_015825736.1,turquoise
XM_015825737.1,green
XM_015825739.1,darkred
XM_015825740.2,blue
XM_015825741.1,cyan
XM_015825742.1,turquoise
XM_015825745.1,greenyellow
XM_015825746.2,green
XM_015825747.1,green
XM_015825748.1,greenyellow
XM_015825749.1,blue
XM_015825752.1,black
XM_015825754.1,blue
XM_015825755.1,darkred
XM_015825756.1,turquoise
XM_015825757.1,lightgreen
XM_015825758.1,greenyellow
XM_015825759.1,blue
XM_015825761.1,turquoise
XM_015825765.1,blue
XM_015825770.1,turquoise
XM_015825771.1,greenyellow
XM_015825772.1,turquoise
XM_015825780.2,blue
XM_015825781.1,turquoise
XM_015825786.1,greenyellow
XM_015825794.1,turquoise
XM_015825798.1,greenyellow
XM_015825799.2,turquoise
XM_015825802.1,cyan
XM_015825803.1,greenyellow
XM_015825805.1,black
XM_015825808.1,turquoise
XM_015825809.1,turquoise
XM_015825813.1,blue
XM_015825818.1,grey60
XM_015825819.1,darkturquoise
XM_015825821.1,blue
XM_015825823.1,greenyellow
XM_015825824.2,greenyellow
XM_015825828.2,purple
XM_015825832.1,blue
XM_015825834.1,greenyellow
XM_015825835.1,purple
XM_015825838.1,darkgreen
XM_015825842.1,green
XM_015825843.1,greenyellow
XM_015825845.1,lightgreen
XM_015825847.1,red
XM_015825848.1,green
XM_015825853.1,green
XM_015825854.1,darkred
XM_015825858.2,blue
XM_015825859.1,blue
XM_015825862.1,lightgreen
XM_015825863.1,cyan
XM_015825865.1,turquoise
XM_015825866.1,blue
XM_015825867.1,greenyellow
XM_015825868.1,turquoise
XM_015825870.1,blue
XM_015825871.1,blue
XM_015825872.1,blue
XM_015825874.1,turquoise
XM_015825877.1,blue
XM_015825878.1,blue
XM_015825882.1,blue
XM_015825883.1,green
XM_015825885.1,lightcyan
XM_015825888.1,blue
XM_015825889.1,cyan
XM_015825890.1,blue
XM_015825891.1,blue
XM_015825892.1,red
XM_015825895.1,darkgreen
XM_015825899.1,lightgreen
XM_015825906.1,blue
XM_015825910.1,grey60
XM_015825911.1,blue
XM_015825912.1,blue
XM_015825913.1,red
XM_015825914.1,blue
XM_015825915.1,green
XM_015825916.1,salmon
XM_015825917.1,blue
XM_015825918.1,lightcyan
XM_015825919.1,black
XM_015825920.1,green
XM_015825922.2,turquoise
XM_015825923.2,turquoise
XM_015825924.2,turquoise
XM_015825925.1,blue
XM_015825929.1,greenyellow
XM_015825931.1,greenyellow
XM_015825932.1,lightgreen
XM_015825933.1,purple
XM_015825934.1,purple
XM_015825935.1,blue
XM_015825938.1,cyan
XM_015825939.2,blue
XM_015825940.1,green
XM_015825941.1,turquoise
XM_015825942.1,turquoise
XM_015825943.1,darkred
XM_015825944.1,green
XM_015825947.1,red
XM_015825951.1,cyan
XM_015825952.1,lightgreen
XM_015825953.1,black
XM_015825954.2,green
XM_015825955.2,black
XM_015825956.1,blue
XM_015825958.1,blue
XM_015825962.1,greenyellow
XM_015825963.1,darkred
XM_015825965.1,blue
XM_015825966.1,lightcyan
XM_015825968.1,grey60
XM_015825969.1,red
XM_015825971.1,darkred
XM_015825972.1,grey60
XM_015825976.1,turquoise
XM_015825977.1,turquoise
XM_015825978.2,turquoise
XM_015825979.1,blue
XM_015825980.2,turquoise
XM_015825981.1,turquoise
XM_015825985.1,grey60
XM_015825986.1,purple
XM_015825988.2,blue
XM_015825990.2,lightgreen
XM_015825991.1,blue
XM_015825993.1,red
XM_015825995.1,black
XM_015825997.1,greenyellow
XM_015825998.1,turquoise
XM_015826000.1,turquoise
XM_015826002.1,blue
XM_015826003.1,red
XM_015826004.1,turquoise
XM_015826005.1,turquoise
XM_015826006.1,turquoise
XM_015826007.1,cyan
XM_015826009.1,turquoise
XM_015826020.1,turquoise
XM_015826021.1,blue
XM_015826023.1,green
XM_015826024.1,grey60
XM_015826025.1,lightcyan
XM_015826031.1,cyan
XM_015826032.2,turquoise
XM_015826034.2,darkred
XM_015826035.1,purple
XM_015826036.1,darkred
XM_015826040.1,turquoise
XM_015826042.1,greenyellow
XM_015826045.1,green
XM_015826046.1,blue
XM_015826047.1,darkgreen
XM_015826049.1,black
XM_015826050.1,greenyellow
XM_015826052.1,purple
XM_015826053.2,darkgreen
XM_015826056.1,lightcyan
XM_015826057.1,turquoise
XM_015826058.1,turquoise
XM_015826059.1,greenyellow
XM_015826064.1,greenyellow
XM_015826065.1,greenyellow
XM_015826066.1,lightgreen
XM_015826067.1,blue
XM_015826070.1,turquoise
XM_015826072.2,blue
XM_015826073.2,blue
XM_015826077.1,darkred
XM_015826078.2,lightgreen
XM_015826085.2,blue
XM_015826086.2,black
XM_015826087.1,black
XM_015826088.1,turquoise
XM_015826089.1,royalblue
XM_015826090.1,darkred
XM_015826093.2,cyan
XM_015826095.1,darkred
XM_015826096.1,grey60
XM_015826097.1,darkred
XM_015826102.1,lightgreen
XM_015826103.2,red
XM_015826104.1,blue
XM_015826107.1,lightgreen
XM_015826110.1,turquoise
XM_015826111.1,turquoise
XM_015826112.1,blue
XM_015826114.1,blue
XM_015826117.1,greenyellow
XM_015826118.1,black
XM_015826119.1,red
XM_015826122.1,lightgreen
XM_015826123.1,purple
XM_015826124.1,greenyellow
XM_015826125.1,blue
XM_015826127.1,lightgreen
XM_015826128.1,blue
XM_015826129.1,blue
XM_015826130.1,lightyellow
XM_015826132.1,lightgreen
XM_015826135.1,greenyellow
XM_015826136.1,purple
XM_015826138.1,blue
XM_015826144.1,blue
XM_015826145.1,red
XM_015826146.1,green
XM_015826147.1,turquoise
XM_015826149.1,turquoise
XM_015826150.1,turquoise
XM_015826154.1,greenyellow
XM_015826157.1,blue
XM_015826158.2,blue
XM_015826159.2,turquoise
XM_015826161.1,greenyellow
XM_015826162.1,cyan
XM_015826164.1,blue
XM_015826166.1,blue
XM_015826167.1,blue
XM_015826168.1,black
XM_015826169.1,turquoise
XM_015826171.1,darkred
XM_015826172.1,darkred
XM_015826173.1,turquoise
XM_015826179.1,blue
XM_015826180.1,blue
XM_015826181.1,turquoise
XM_015826182.1,turquoise
XM_015826183.1,greenyellow
XM_015826184.1,red
XM_015826185.1,blue
XM_015826192.1,turquoise
XM_015826193.1,turquoise
XM_015826197.1,greenyellow
XM_015826203.1,blue
XM_015826204.1,greenyellow
XM_015826206.1,turquoise
XM_015826210.1,greenyellow
XM_015826213.2,turquoise
XM_015826214.1,cyan
XM_015826217.1,turquoise
XM_015826218.2,purple
XM_015826221.1,blue
XM_015826237.1,purple
XM_015826238.1,green
XM_015826239.2,blue
XM_015826241.1,turquoise
XM_015826247.2,blue
XM_015826248.1,blue
XM_015826249.1,turquoise
XM_015826252.1,turquoise
XM_015826254.1,blue
XM_015826256.1,black
XM_015826258.1,lightgreen
XM_015826259.1,darkred
XM_015826266.1,purple
XM_015826267.1,purple
XM_015826268.1,lightgreen
XM_015826269.1,greenyellow
XM_015826270.1,blue
XM_015826271.1,cyan
XM_015826272.1,cyan
XM_015826273.1,blue
XM_015826274.1,darkred
XM_015826275.1,turquoise
XM_015826276.1,black
XM_015826277.2,darkred
XM_015826279.1,grey60
XM_015826282.2,red
XM_015826286.1,lightcyan
XM_015826287.1,lightcyan
XM_015826288.1,royalblue
XM_015826289.1,turquoise
XM_015826291.1,greenyellow
XM_015826292.2,greenyellow
XM_015826293.2,blue
XM_015826294.1,blue
XM_015826298.1,turquoise
XM_015826299.1,darkred
XM_015826300.1,green
XM_015826302.1,blue
XM_015826303.1,lightgreen
XM_015826306.1,turquoise
XM_015826308.1,grey60
XM_015826310.1,turquoise
XM_015826311.1,greenyellow
XM_015826313.1,greenyellow
XM_015826314.1,green
XM_015826315.1,blue
XM_015826316.1,cyan
XM_015826317.1,red
XM_015826318.1,turquoise
XM_015826322.1,purple
XM_015826324.1,green
XM_015826326.1,darkred
XM_015826327.1,turquoise
XM_015826328.2,red
XM_015826329.1,turquoise
XM_015826330.1,green
XM_015826332.2,red
XM_015826333.1,darkred
XM_015826335.1,turquoise
XM_015826337.1,turquoise
XM_015826338.1,blue
XM_015826339.1,turquoise
XM_015826341.1,lightgreen
XM_015826343.2,blue
XM_015826345.2,darkred
XM_015826347.1,turquoise
XM_015826350.1,turquoise
XM_015826355.2,purple
XM_015826356.2,turquoise
XM_015826359.2,purple
XM_015826360.1,turquoise
XM_015826362.2,lightgreen
XM_015826367.1,darkred
XM_015826368.1,red
XM_015826369.1,red
XM_015826371.1,grey60
XM_015826374.1,blue
XM_015826375.1,green
XM_015826376.2,blue
XM_015826381.1,turquoise
XM_015826383.1,turquoise
XM_015826386.1,turquoise
XM_015826387.1,turquoise
XM_015826388.1,blue
XM_015826389.1,green
XM_015826390.1,darkred
XM_015826391.1,green
XM_015826392.1,darkred
XM_015826394.1,blue
XM_015826395.1,blue
XM_015826396.1,turquoise
XM_015826398.1,greenyellow
XM_015826399.1,green
XM_015826400.1,lightgreen
XM_015826401.1,blue
XM_015826404.2,turquoise
XM_015826405.1,blue
XM_015826406.1,cyan
XM_015826410.2,cyan
XM_015826411.1,lightgreen
XM_015826412.1,green
XM_015826413.1,turquoise
XM_015826415.1,blue
XM_015826417.1,greenyellow
XM_015826418.1,darkred
XM_015826419.1,blue
XM_015826420.2,lightgreen
XM_015826421.1,blue
XM_015826422.2,darkgreen
XM_015826423.1,darkgreen
XM_015826424.2,greenyellow
XM_015826425.1,lightgreen
XM_015826426.1,cyan
XM_015826427.2,salmon
XM_015826429.1,red
XM_015826430.1,turquoise
XM_015826432.1,red
XM_015826433.1,green
XM_015826438.1,blue
XM_015826439.1,turquoise
XM_015826440.2,turquoise
XM_015826442.1,lightgreen
XM_015826443.1,purple
XM_015826454.1,turquoise
XM_015826455.1,turquoise
XM_015826456.1,turquoise
XM_015826457.1,greenyellow
XM_015826459.1,darkred
XM_015826460.1,lightgreen
XM_015826461.1,turquoise
XM_015826462.2,turquoise
XM_015826463.1,turquoise
XM_015826464.1,cyan
XM_015826468.1,turquoise
XM_015826469.2,greenyellow
XM_015826471.1,blue
XM_015826474.1,turquoise
XM_015826475.1,lightgreen
XM_015826478.1,turquoise
XM_015826480.1,darkred
XM_015826492.1,darkgreen
XM_015826493.2,darkred
XM_015826495.2,blue
XM_015826498.1,lightgreen
XM_015826499.1,blue
XM_015826500.1,greenyellow
XM_015826501.1,darkgrey
XM_015826502.1,red
XM_015826504.1,turquoise
XM_015826507.1,black
XM_015826508.1,turquoise
XM_015826509.1,darkred
XM_015826514.1,turquoise
XM_015826525.1,greenyellow
XM_015826529.1,turquoise
XM_015826531.1,turquoise
XM_015826533.1,black
XM_015826534.1,black
XM_015826537.1,red
XM_015826540.1,blue
XM_015826546.1,black
XM_015826548.1,cyan
XM_015826550.1,turquoise
XM_015826551.1,greenyellow
XM_015826552.2,turquoise
XM_015826553.1,blue
XM_015826554.1,greenyellow
XM_015826555.1,greenyellow
XM_015826557.2,turquoise
XM_015826558.1,blue
XM_015826559.2,turquoise
XM_015826561.1,lightgreen
XM_015826562.1,greenyellow
XM_015826563.1,darkred
XM_015826564.2,lightgreen
XM_015826566.1,lightgreen
XM_015826568.1,blue
XM_015826569.1,turquoise
XM_015826570.1,blue
XM_015826575.1,turquoise
XM_015826576.1,greenyellow
XM_015826578.1,turquoise
XM_015826580.1,cyan
XM_015826581.1,greenyellow
XM_015826583.1,green
XM_015826584.1,blue
XM_015826586.1,blue
XM_015826587.1,grey60
XM_015826589.1,blue
XM_015826597.1,blue
XM_015826598.1,turquoise
XM_015826601.2,darkred
XM_015826602.2,darkred
XM_015826603.1,blue
XM_015826605.1,darkred
XM_015826606.1,darkred
XM_015826609.1,turquoise
XM_015826610.1,greenyellow
XM_015826614.2,turquoise
XM_015826615.1,blue
XM_015826616.2,turquoise
XM_015826619.1,purple
XM_015826621.1,purple
XM_015826625.2,cyan
XM_015826626.2,turquoise
XM_015826627.1,grey60
XM_015826628.1,grey60
XM_015826629.1,green
XM_015826630.1,turquoise
XM_015826631.1,blue
XM_015826632.1,blue
XM_015826633.1,black
XM_015826635.2,turquoise
XM_015826636.1,blue
XM_015826637.2,blue
XM_015826638.1,greenyellow
XM_015826639.1,purple
XM_015826640.1,blue
XM_015826642.1,darkred
XM_015826643.2,red
XM_015826645.1,turquoise
XM_015826647.1,lightgreen
XM_015826648.1,turquoise
XM_015826649.1,blue
XM_015826650.1,salmon
XM_015826651.1,red
XM_015826652.1,royalblue
XM_015826653.1,turquoise
XM_015826654.1,blue
XM_015826655.1,blue
XM_015826661.1,greenyellow
XM_015826664.1,red
XM_015826669.1,red
XM_015826671.1,blue
XM_015826672.1,blue
XM_015826674.1,turquoise
XM_015826675.1,darkred
XM_015826676.1,blue
XM_015826678.1,blue
XM_015826681.1,green
XM_015826685.1,darkred
XM_015826686.1,darkred
XM_015826687.1,lightgreen
XM_015826688.1,red
XM_015826689.2,turquoise
XM_015826691.2,green
XM_015826695.1,purple
XM_015826698.1,salmon
XM_015826699.1,blue
XM_015826701.1,blue
XM_015826705.1,darkgreen
XM_015826707.1,blue
XM_015826708.1,darkred
XM_015826709.1,green
XM_015826710.1,green
XM_015826711.1,blue
XM_015826712.1,turquoise
XM_015826713.1,blue
XM_015826714.1,blue
XM_015826717.2,red
XM_015826718.2,grey60
XM_015826720.1,blue
XM_015826721.1,lightgreen
XM_015826723.1,cyan
XM_015826725.1,green
XM_015826726.1,turquoise
XM_015826727.1,greenyellow
XM_015826728.2,black
XM_015826729.1,blue
XM_015826730.1,turquoise
XM_015826732.1,turquoise
XM_015826734.1,blue
XM_015826735.1,blue
XM_015826738.1,turquoise
XM_015826740.1,red
XM_015826744.1,turquoise
XM_015826746.1,cyan
XM_015826748.1,turquoise
XM_015826751.1,black
XM_015826752.1,blue
XM_015826754.1,blue
XM_015826755.1,blue
XM_015826760.2,turquoise
XM_015826761.1,blue
XM_015826762.1,blue
XM_015826764.1,cyan
XM_015826765.1,red
XM_015826767.1,purple
XM_015826768.1,purple
XM_015826770.2,turquoise
XM_015826773.1,turquoise
XM_015826775.1,grey60
XM_015826776.1,turquoise
XM_015826777.1,cyan
XM_015826778.1,greenyellow
XM_015826784.2,turquoise
XM_015826786.1,blue
XM_015826791.1,turquoise
XM_015826797.1,turquoise
XM_015826798.1,red
XM_015826799.1,greenyellow
XM_015826804.1,green
XM_015826805.1,turquoise
XM_015826806.2,black
XM_015826807.1,blue
XM_015826808.2,turquoise
XM_015826809.1,blue
XM_015826816.1,darkred
XM_015826817.1,royalblue
XM_015826819.2,darkred
XM_015826820.1,lightgreen
XM_015826821.1,blue
XM_015826822.1,green
XM_015826824.1,greenyellow
XM_015826825.1,green
XM_015826827.1,darkgreen
XM_015826828.1,purple
XM_015826829.1,darkred
XM_015826830.1,lightgreen
XM_015826831.1,darkgreen
XM_015826832.1,greenyellow
XM_015826833.1,purple
XM_015826834.1,greenyellow
XM_015826835.1,turquoise
XM_015826836.2,turquoise
XM_015826839.1,turquoise
XM_015826841.2,red
XM_015826843.2,turquoise
XM_015826848.2,red
XM_015826850.1,turquoise
XM_015826852.2,darkred
XM_015826854.1,red
XM_015826855.1,turquoise
XM_015826856.1,blue
XM_015826857.1,blue
XM_015826859.1,greenyellow
XM_015826866.1,turquoise
XM_015826867.1,greenyellow
XM_015826868.1,turquoise
XM_015826872.1,salmon
XM_015826873.1,black
XM_015826875.1,black
XM_015826877.2,turquoise
XM_015826879.1,blue
XM_015826880.2,lightgreen
XM_015826882.1,greenyellow
XM_015826883.2,lightgreen
XM_015826886.1,grey60
XM_015826888.1,greenyellow
XM_015826889.1,turquoise
XM_015826890.1,turquoise
XM_015826892.1,darkgreen
XM_015826893.1,blue
XM_015826895.1,royalblue
XM_015826901.1,greenyellow
XM_015826904.2,blue
XM_015826907.1,blue
XM_015826908.2,cyan
XM_015826909.1,lightyellow
XM_015826910.1,blue
XM_015826911.1,cyan
XM_015826913.1,royalblue
XM_015826914.1,turquoise
XM_015826915.1,black
XM_015826916.2,blue
XM_015826917.1,turquoise
XM_015826921.2,greenyellow
XM_015826922.1,lightcyan
XM_015826923.1,turquoise
XM_015826926.1,turquoise
XM_015826928.1,purple
XM_015826930.1,greenyellow
XM_015826933.1,green
XM_015826934.1,turquoise
XM_015826935.1,blue
XM_015826936.1,green
XM_015826937.1,blue
XM_015826939.1,turquoise
XM_015826942.2,grey60
XM_015826944.1,turquoise
XM_015826946.1,green
XM_015826947.1,turquoise
XM_015826950.2,blue
XM_015826953.1,lightcyan
XM_015826954.1,cyan
XM_015826955.1,blue
XM_015826956.1,blue
XM_015826957.1,darkred
XM_015826959.1,turquoise
XM_015826962.2,blue
XM_015826963.1,lightyellow
XM_015826964.1,black
XM_015826965.2,turquoise
XM_015826966.1,lightcyan
XM_015826968.1,turquoise
XM_015826969.1,blue
XM_015826970.1,blue
XM_015826971.1,grey60
XM_015826972.2,red
XM_015826973.2,blue
XM_015826974.1,turquoise
XM_015826978.1,blue
XM_015826984.1,turquoise
XM_015826985.1,purple
XM_015826986.2,green
XM_015826987.2,blue
XM_015826988.1,turquoise
XM_015826989.2,black
XM_015826993.1,green
XM_015826995.1,blue
XM_015826996.1,darkred
XM_015826997.1,turquoise
XM_015826998.1,greenyellow
XM_015826999.1,blue
XM_015827000.1,greenyellow
XM_015827001.2,cyan
XM_015827003.1,greenyellow
XM_015827006.1,blue
XM_015827007.1,blue
XM_015827009.1,blue
XM_015827018.1,green
XM_015827019.1,turquoise
XM_015827020.1,blue
XM_015827024.1,darkred
XM_015827025.2,blue
XM_015827026.1,turquoise
XM_015827031.1,red
XM_015827033.1,blue
XM_015827036.1,red
XM_015827039.1,lightgreen
XM_015827040.1,blue
XM_015827041.1,lightgreen
XM_015827042.1,lightcyan
XM_015827044.1,red
XM_015827045.1,turquoise
XM_015827046.1,red
XM_015827048.1,turquoise
XM_015827049.1,black
XM_015827050.1,darkgreen
XM_015827051.1,cyan
XM_015827052.2,purple
XM_015827053.1,turquoise
XM_015827054.1,green
XM_015827055.1,red
XM_015827056.1,green
XM_015827058.1,turquoise
XM_015827061.2,turquoise
XM_015827062.1,black
XM_015827065.1,cyan
XM_015827066.1,blue
XM_015827067.1,turquoise
XM_015827068.1,greenyellow
XM_015827069.1,turquoise
XM_015827070.1,grey60
XM_015827071.1,blue
XM_015827072.1,blue
XM_015827074.1,greenyellow
XM_015827075.1,green
XM_015827076.1,blue
XM_015827086.1,greenyellow
XM_015827087.1,green
XM_015827088.2,blue
XM_015827090.1,greenyellow
XM_015827091.2,purple
XM_015827092.1,purple
XM_015827093.2,lightyellow
XM_015827094.1,darkred
XM_015827099.1,turquoise
XM_015827100.1,blue
XM_015827101.1,black
XM_015827102.1,grey60
XM_015827103.1,green
XM_015827104.1,greenyellow
XM_015827106.1,blue
XM_015827109.1,turquoise
XM_015827110.1,black
XM_015827113.2,blue
XM_015827114.1,black
XM_015827115.1,blue
XM_015827118.1,turquoise
XM_015827119.2,cyan
XM_015827120.1,black
XM_015827121.1,darkgreen
XM_015827122.1,blue
XM_015827125.1,blue
XM_015827126.1,greenyellow
XM_015827127.1,blue
XM_015827128.1,green
XM_015827129.1,black
XM_015827132.1,turquoise
XM_015827133.2,greenyellow
XM_015827135.1,lightgreen
XM_015827137.1,green
XM_015827145.1,turquoise
XM_015827146.1,turquoise
XM_015827148.1,blue
XM_015827151.1,green
XM_015827152.1,black
XM_015827153.1,green
XM_015827154.1,lightgreen
XM_015827157.1,darkgreen
XM_015827158.1,blue
XM_015827159.2,turquoise
XM_015827162.1,lightgreen
XM_015827163.1,greenyellow
XM_015827166.1,turquoise
XM_015827172.1,red
XM_015827174.1,turquoise
XM_015827175.1,greenyellow
XM_015827176.1,royalblue
XM_015827179.1,purple
XM_015827180.1,darkgrey
XM_015827182.2,blue
XM_015827183.1,blue
XM_015827184.1,blue
XM_015827185.1,lightgreen
XM_015827188.2,lightgreen
XM_015827189.1,green
XM_015827193.1,blue
XM_015827196.2,greenyellow
XM_015827198.1,blue
XM_015827199.1,blue
XM_015827200.1,turquoise
XM_015827201.1,black
XM_015827202.1,blue
XM_015827203.2,blue
XM_015827204.1,green
XM_015827205.1,lightgreen
XM_015827206.1,red
XM_015827207.1,greenyellow
XM_015827208.2,red
XM_015827209.1,blue
XM_015827210.1,greenyellow
XM_015827211.1,green
XM_015827212.1,blue
XM_015827214.1,turquoise
XM_015827215.1,purple
XM_015827223.1,green
XM_015827226.1,grey60
XM_015827232.2,red
XM_015827234.1,grey60
XM_015827236.1,red
XM_015827237.1,purple
XM_015827238.2,cyan
XM_015827239.1,green
XM_015827240.1,purple
XM_015827241.1,turquoise
XM_015827245.1,grey60
XM_015827246.1,grey60
XM_015827249.1,lightgreen
XM_015827254.1,blue
XM_015827255.1,blue
XM_015827258.1,turquoise
XM_015827260.1,turquoise
XM_015827266.1,purple
XM_015827267.1,greenyellow
XM_015827268.1,blue
XM_015827269.1,turquoise
XM_015827270.1,cyan
XM_015827271.1,turquoise
XM_015827272.1,blue
XM_015827274.1,purple
XM_015827276.1,black
XM_015827277.1,black
XM_015827278.1,greenyellow
